expression,reading,meaning,tags,guid
議題,ぎだい,"topic of discussion, agenda",JLPT_1 JLPT,Q@WjbgZGbs
鍛える,きたえる,"to forge, to train, to discipline",JLPT_1 JLPT,G>3/bExrby
気立て,きだて,"good-natured, kind-hearted",JLPT_1 JLPT,h61-}t=4fL
来る,きたる,"to come, to approach,",JLPT_1 JLPT,s])r!JZ-b4
きちっと,きちっと,"exactly, perfectly",JLPT_1 JLPT,D#t!(nebzD
几帳面,きちょうめん,"methodical, punctual, steady",JLPT_1 JLPT,Idj9h;q|%y
きっかり,きっかり,"exactly, precisely",JLPT_1 JLPT,cC(nm-eKo^
きっちり,きっちり,"precisely, tightly",JLPT_1 JLPT,p.hrrI+jm1
きっぱり,きっぱり,"clearly, plainly, distinctly",JLPT_1 JLPT,u>9}K{Kf.I
規定,きてい,"regulation, provisions",JLPT_1 JLPT,KTPp;1&S1u
起点,きてん,starting point,JLPT_1 JLPT,",M-]_[Vyp"
軌道,きどう,orbit; track,JLPT_1 JLPT,P=9KAyqi}b
技能,ぎのう,"technical skill, ability, capacity",JLPT_1 JLPT,waI%d;Y5LY
規範,きはん,"model, standard, example",JLPT_1 JLPT,L8HXSBw0.5
気品,きひん,"grace, elegance",JLPT_1 JLPT,cT4)YAkk45
気風,きふう,"character, traits, ethos",JLPT_1 JLPT,cU@qu%MT$c
起伏,きふく,undulation,JLPT_1 JLPT,DG3WXr]W9o
規模,きぼ,"scale, scope, plan, structure",JLPT_1 JLPT,vN{{=xfB<k
気まぐれ,きまぐれ,"whim, caprice, uneven temper",JLPT_1 JLPT,EUJagum[Gi
生真面目,きまじめ,"serious, sincerity",JLPT_1 JLPT,B$#zm{x$(/
期末,きまつ,(end of the season or term),JLPT_1 JLPT,rB>aq=EB!L
きまりわるい,きまりわるい,"feeling awkward, being ashamed",JLPT_1 JLPT,i^-fu~OpOW
記名,きめい,"signature, register",JLPT_1 JLPT,LeN-Up#$*/
規約,きやく,"agreement, rules, code",JLPT_1 JLPT,p:ItXku)R]
脚色,きゃくしょく,"dramatization (e.g., film",JLPT_1 JLPT,A3B8`j%szk
逆転,ぎゃくてん,"(sudden) change, reversal, turn-around",JLPT_1 JLPT,b}F-L9oFMV
脚本,きゃくほん,scenario,JLPT_1 JLPT,BqjNB^gQ4E
華奢,きゃしゃ,"delicate, slender",JLPT_1 JLPT,K{%YNbdXo{
客観,きゃっかん,objective,JLPT_1 JLPT,FE+)c7=xm.
キャッチ,キャッチ,catch,JLPT_1 JLPT,EE+~Pnl{z$
キャリア,キャリア,"career, career government employee",JLPT_1 JLPT,917%#^`DD
救援,きゅうえん,"relief, rescue, reinforcement",JLPT_1 JLPT,"xis(gT,lCH"
休学,きゅうがく,"temporary absence from school, suspension",JLPT_1 JLPT,peW#H`ri[=
究極,きゅうきょく,"ultimate, final, eventual",JLPT_1 JLPT,Ft[`OH9ZtO
窮屈,きゅうくつ,"narrow, tight, formal",JLPT_1 JLPT,"HH&,U(vAg`"
球根,きゅうこん,(plant) bulb,JLPT_1 JLPT,Q6BKH*&nE1
救済,きゅうさい,"relief, aid, rescue",JLPT_1 JLPT,c=d|._&IWr
給仕,きゅうじ,waiter,JLPT_1 JLPT,pzoWY8TS(/
給食,きゅうしょく,"school lunch, providing a meal",JLPT_1 JLPT,zeAtvQ@_)h
休戦,きゅうせん,"truce, armistice",JLPT_1 JLPT,Q9p5.}YQtg
宮殿,きゅうでん,palace,JLPT_1 JLPT,EOPs=A9D6~
旧知,きゅうち,"old friend, old friendship",JLPT_1 JLPT,A}I5035vZ1
窮乏,きゅうぼう,poverty,JLPT_1 JLPT,fEoLTLW@>]
寄与,きよ,"contribution, service",JLPT_1 JLPT,hYW_RFKwv/
強,きょう,strong,JLPT_1 JLPT,j5ZhDwA$S
～狂,～きょう,"maniac, fan, freak",JLPT_1 JLPT,wkNK|ibT&!
驚異,きょうい,"wonder, miracle",JLPT_1 JLPT,I!i(y?o6E:
教科,きょうか,"subject, curriculum",JLPT_1 JLPT,M&=I]j0/Y0
協会,きょうかい,"association, society, organization",JLPT_1 JLPT,Oz4*Mxo4//
共学,きょうがく,coeducation,JLPT_1 JLPT,eKY($Dr5lQ
共感,きょうかん,"sympathy, response",JLPT_1 JLPT,w0|w&}3|}:
境遇,きょうぐう,"environment, circumstances",JLPT_1 JLPT,dN:;6sg&]2
教訓,きょうくん,"lesson, precept, moral instruction",JLPT_1 JLPT,pOHPj(bnYG
強行,きょうこう,"forcing, enforcement",JLPT_1 JLPT,tf7&|-V:n8
強硬,きょうこう,"firm, vigorous, stubborn",JLPT_1 JLPT,bA*b92)[ZU
教材,きょうざい,teaching materials,JLPT_1 JLPT,p)!Q@]*y>T
凶作,きょうさく,"bad harvest, poor crop",JLPT_1 JLPT,I`.1X|DPXu
業者,ぎょうしゃ,"trader, merchant",JLPT_1 JLPT,o&/6(ODjkj
教習,きょうしゅう,"training, instruction",JLPT_1 JLPT,H/=&)s/)`t
郷愁,きょうしゅう,"nostalgia, homesickness",JLPT_1 JLPT,eZKQ^QCO2_
教職,きょうしょく,teaching profession,JLPT_1 JLPT,y`GfZjj}.E
興じる,きょうじる,"to amuse oneself, to make merry",JLPT_1 JLPT,"Q;m4!,`BN,"
強制,きょうせい,"obligation, compulsion, enforcement",JLPT_1 JLPT,Hm$>AvE1~h
行政,ぎょうせい,administration,JLPT_1 JLPT,r~TWhqKvAt
業績,ぎょうせき,"achievement, work, contribution",JLPT_1 JLPT,Lk<<za38cF
共存,きょうぞん,coexistence,JLPT_1 JLPT,Ij!^n@6%SF
協定,きょうてい,"arrangement, pact, agreement",JLPT_1 JLPT,K9?Jw]OMOi
郷土,きょうど,homeland,JLPT_1 JLPT,Q4`7(5-Vb`
脅迫,きょうはく,"threat, coercion",JLPT_1 JLPT,k[s}KC9iC{
業務,ぎょうむ,"business, duties, work",JLPT_1 JLPT,b&$V6PlYM?
共鳴,きょうめい,"resonance, sympathy",JLPT_1 JLPT,kl1yRR~Dbc
郷里,きょうり,"birth-place, home town",JLPT_1 JLPT,J6)+at[SJG
強烈,きょうれつ,"strong, intense, severe",JLPT_1 JLPT,r]=;%Z2Ns;
共和,きょうわ,"republicanism, cooperation",JLPT_1 JLPT,GU{+)z^)dD
局限,きょくげん,"limit, localize",JLPT_1 JLPT,xsMbwTI.xJ
極端,きょくたん,"extreme, extremity",JLPT_1 JLPT,P.Mzv1I{9}
居住,きょじゅう,residence,JLPT_1 JLPT,m]/OZ*9GsC
拒絶,きょぜつ,"refusal, rejection",JLPT_1 JLPT,pF/Q.UL^fh
漁船,ぎょせん,fishing boat,JLPT_1 JLPT,M@u:oyW>Kw
漁村,ぎょそん,fishing village,JLPT_1 JLPT,oLHH[@w)KZ
拒否,きょひ,"denial, rejection, refusal",JLPT_1 JLPT,xZG_N4@O9B
許容,きょよう,"permission, pardon",JLPT_1 JLPT,"m;[9Tjw,qU"
清らか,きよらか,"clean, pure, chaste",JLPT_1 JLPT,rPKJ~vEwnZ
きらびやか,きらびやか,"gorgeous, gaudy, dazzling",JLPT_1 JLPT,t+RU;/m(KM
～きり,～きり,only,JLPT_1 JLPT,uzRZwLFG-t
義理,ぎり,"debt of gratitude, obligation",JLPT_1 JLPT,so:x7klic}
切替,きりかえ,"exchange, conversion, switchover",JLPT_1 JLPT,B])<#Pn[DB
気流,きりゅう,atmospheric current,JLPT_1 JLPT,ph[xS7hP4#
切れ目,きれめ,"break, pause, gap",JLPT_1 JLPT,"C#,Pog7@LR"
疑惑,ぎわく,"doubt, misgivings, suspicion",JLPT_1 JLPT,se:RwXAAh
極めて,きわめて,"exceedingly, extremely (written expression)",JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,EKB18v#}a&
近眼,きんがん,nearsightedness,JLPT_1 JLPT,dD[Q^z/~(w
緊急,きんきゅう,"urgent, pressing, emergency",JLPT_1 JLPT,DgtR0$#5Qg
近郊,きんこう,"suburbs, outskirts",JLPT_1 JLPT,JfO#&<*3[k
均衡,きんこう,"equilibrium, balance",JLPT_1 JLPT,x>zIhBvkg*
禁じる,きんじる,to prohibit,JLPT_1 JLPT,r7Q>%_(/mr
勤勉,きんべん,"industry, diligence",JLPT_1 JLPT,uYoa=%x]!q
吟味,ぎんみ,"examination, careful investigation",JLPT_1 JLPT,p>zee?sO9;
勤務,きんむ,"service, duty, work",JLPT_1 JLPT,hhs(k1{TN}
禁物,きんもつ,"taboo, forbidden thing",JLPT_1 JLPT,sWH*^U2<+H
勤労,きんろう,"labor, exertion, diligent service",JLPT_1 JLPT,C^)QBm`a.U
クイズ,クイズ,quiz,JLPT_1 JLPT,m9+]J[|ov;
食い違う,くいちがう,"to cross each other, to differ",JLPT_1 JLPT,dlUQZZk[k&
空間,くうかん,"space, room, airspace",JLPT_1 JLPT,"FOY$+>M@U,"
空腹,くうふく,hunger,JLPT_1 JLPT,"o,>8F>0y;H"
区画,くかく,"division, section, area",JLPT_1 JLPT,hbtu==:uia
区間,くかん,section,JLPT_1 JLPT,tS6N_tjG&R
茎,くき,stalk,JLPT_1 JLPT,O5c;9[C7}%
区切り,くぎり,"an end, a stop, punctuation",JLPT_1 JLPT,zqK^J|1vVI
くぐる,くぐる,to pass through; to go around,JLPT_1 JLPT,"bMchGH<.,G"
くじ (～をひく),くじ (～をひく),"lottery, lot",JLPT_1 JLPT,ziu-}:42)#
くじびき,くじびき,"lottery, drawn lot",JLPT_1 JLPT,t-q[>)aB/{
くすぐったい,くすぐったい,ticklish,JLPT_1 JLPT,P[CLwgoK#I
愚痴,ぐち,"idle complaint, grumble",JLPT_1 JLPT,C&*!h9}5ae
口吟む,くちずさむ,to humble,JLPT_1 JLPT,v#IdlQfu^;
嘴,くちばし,"beak, bill",JLPT_1 JLPT,q5`l.teeRT
朽ちる,くちる,to rot,JLPT_1 JLPT,y1>SUYnb]m
覆す,くつがえす,"to overturn, to upset, to overthrow",JLPT_1 JLPT,zp<0lkXp[6
くっきり,くっきり,"distinctly, clearly, boldly",JLPT_1 JLPT,A%/]?I_gyZ
屈折,くっせつ,"bending, indentation, refraction",JLPT_1 JLPT,0E4`Ur@Ig
ぐっと,ぐっと,"firmly, fast, more",JLPT_1 JLPT,G/n$rvRj#F
首飾り,くびかざり,necklace,JLPT_1 JLPT,"qFdJV,o7Z~"
首輪,くびわ,"necklace, choker",JLPT_1 JLPT,"r$gf,6IuJ/"
組み込む,くみこむ,"to insert, to include, to cut in (printing)",JLPT_1 JLPT,N5}[0JLW]q
組み合わせる,くみあわせる,"to join together, to combine, to join up",JLPT_1 JLPT,qDs6:%T/3U
蔵,くら,"warehouse, cellar",JLPT_1 JLPT,C=*)4H{doV
グレー,グレー,"grey, gray",JLPT_1 JLPT,k$7)oghP*m
クレーン,クレーン,crane,JLPT_1 JLPT,C(o|20rT;/
玄人,くろうと,"expert, professional",JLPT_1 JLPT,N5@#f;qR7F
黒字,くろじ,balance (figure) in the black,JLPT_1 JLPT,cw<1Zd}#`P
軍艦,ぐんかん,"warship, battleship",JLPT_1 JLPT Intermediate_Japanese_Ln.8 Intermediate_Japanese,"j|9,<bl,`k"
軍事,ぐんじ,military affairs,JLPT_1 JLPT,O/|8of/=vE
君主,くんしゅ,"ruler, monarch",JLPT_1 JLPT,stPJuiua;x
群集,ぐんしゅう,"(social) group, crowd, mob",JLPT_1 JLPT,p4G>}yfC)@
群衆,ぐんしゅう,"(social) group, crowd, mob",JLPT_1 JLPT,m)#YkIUhBb
軍備,ぐんび,"armaments, military preparations",JLPT_1 JLPT,Q<54bk-ZNv
軍服,ぐんぷく,military or naval uniform,JLPT_1 JLPT,puGrsq&TAP
芸,げい,"art, accomplishment, performance",JLPT_1 JLPT,zzMBfZ=xQL
経過,けいか,"passage, progress",JLPT_1 JLPT,ok7SBPZ~(w
軽快,けいかい,"lively, casual, light",JLPT_1 JLPT,H^eby;)zOc
警戒,けいかい,"warning, admonition, vigilance",JLPT_1 JLPT,IlUsDbGTyB
敬具,けいぐ,Sincerely (used at the end of letter),Intermediate_Japanese_Ln.4 JLPT_1 JLPT Intermediate_Japanese,B!lza1p.0?
軽減,けいげん,"reduction, lessening",JLPT_1 JLPT,IbWZR<kR]W
掲載,けいさい,"appearance (e.g., article in paper)",JLPT_1 JLPT,bq$YateC|k
傾斜,けいしゃ,"inclination, slope, dip",JLPT_1 JLPT,D&m-*([U$6
形成,けいせい,formation,JLPT_1 JLPT,"Q,O|6gZ,S_"
形勢,けいせい,"condition, situation, prospects",JLPT_1 JLPT,tT1?SPXi1I
軽率,けいそつ,"thoughtless, careless, hasty",JLPT_1 JLPT,mC$8ZBGBhL
刑罰,けいばつ,"judgment, penalty, punishment",JLPT_1 JLPT,h!JCwBz@T7
経費,けいひ,"expenses, cost, outlay",JLPT_1 JLPT,dA8rO;1&st
警部,けいぶ,police inspector,JLPT_1 JLPT,f~U_eCQcuj
転換,てんかん,"convert, divert",JLPT_1 JLPT,wq`yxTWAU4
転居,てんきょ,"moving, changing residence",JLPT_1 JLPT,fpa)5#xLl3
転勤,てんきん,transfer (to another office of a company),JLPT_1 Intermediate_Japanese_Ln.14 JLPT Intermediate_Japanese,Cj#Grcg7-k
点検,てんけん,"inspection, examination, checking",JLPT_1 JLPT,nhsX!aB>^s
電源,でんげん,"source of electricity, power (e.g., button on TV)",JLPT_1 JLPT,"O,Y?B?G0AC"
天国,てんごく,"paradise, heaven, Kingdom of Heaven",JLPT_1 JLPT,y;7l~-6:U2
天才,てんさい,a genius,JLPT_1 JLPT Intermediate_Japanese_Ln.8 Intermediate_Japanese,M=qf#].n@K
天災,てんさい,"natural calamity, disaster",JLPT_1 JLPT,AbgU8k(]Fr
展示,てんじ,"exhibition, display",JLPT_1 JLPT,BX?]-7Vf!l
伝説,でんせつ,"tradition, legend, folklore",JLPT_1 JLPT Intermediate_Japanese_Ln.8 Intermediate_Japanese,"Rdd+X!dSu,"
点線,てんせん,dotted line,JLPT_1 JLPT,"FYT!)Y,6rw"
転じる,てんじる,"to turn, to shift",JLPT_1 JLPT,gk5Nvk`;hi
転ずる,てんずる,"to turn, to shift",JLPT_1 JLPT,CI_As5:EDn
天体,てんたい,heavenly body,JLPT_1 JLPT,jiDJT?nAAw
伝達,でんたつ,"transmission (e.g., news, communication, delivery)",JLPT_1 JLPT,Fu*Vb?uBII
天地,てんち,"heaven and earth, the universe",JLPT_1 JLPT,c+f-ty}$d!
てんで,てんで,"(not) at all, altogether, entirely",JLPT_1 JLPT,iKsMS;CA<|
転任,てんにん,change of post,JLPT_1 JLPT,rZvBTuhiHO
展望,てんぼう,"view, outlook, prospect",JLPT_1 JLPT,q|(m+;cCHK
伝来,でんらい,"ancestral, hereditary, imported",JLPT_1 JLPT,"fDUHN*l8c,"
転落,てんらく,"fall, degradation",JLPT_1 JLPT,Et(iYLp%EH
問い合わせる,といあわせる,"to inquire, to seek information",JLPT_1 JLPT,uvJB[75Tk}
当～,とう～,"Our ~ (e.g., Hotel, plane, etc.)",JLPT_1 JLPT,Mu?thgozeE
胴,どう,"trunk, body, frame",JLPT_1 JLPT,hDa8pFJqm0
同意,どうい,"agreement, consent; same meaning",JLPT_1 JLPT,j3r]HMmU>:
動員,どういん,mobilization,JLPT_1 JLPT,k#:gdO(AW5
同感,どうかん,"agreement, same opinion, same feeling",JLPT_1 JLPT,Bc/Cv&bn2c
陶器,とうき,"pottery, ceramics",JLPT_1 JLPT,E}elXp_wGW
討議,とうぎ,"debate, discussion",JLPT_1 JLPT,BjpsxE0AcR
動機,どうき,"motive, incentive",JLPT_1 JLPT,PXaG&3fRlH
等級,とうきゅう,"grade, class",JLPT_1 JLPT,vFpm6[P%2G
同級,どうきゅう,"the same grade, same class",JLPT_1 JLPT,eqQ2)5CzED
同居,どうきょ,living together,JLPT_1 JLPT,QKzH>2eq3/
登校,とうこう,attendance (at school),JLPT_1 JLPT,B([>~_d]8F
統合,とうごう,"integration, unification, synthesis",JLPT_1 JLPT,ji0.^JH`^U
動向,どうこう,"trend, tendency, movement, attitude",JLPT_1 JLPT,o.}lBa5|<`
投資,とうし,investment,JLPT_1 JLPT,cy=[{o&!H$
同情,どうじょう,"sympathy, compassion, sympathize",JLPT_1 JLPT,"Mbh,O)Kv:"
道場,どうじょう,"(arch) dojo, hall used for martial arts training, mandala",JLPT_1 JLPT,OojlS!TK3i
統制,とうせい,"regulation, control",JLPT_1 JLPT,K:r_8O#Kk`
当選,とうせん,"being elected, winning the prize",JLPT_1 JLPT,m]O74#<tB:
逃走,とうそう,"flight, desertion, escape",JLPT_1 JLPT,lS-lTa3)4.
統率,とうそつ,"command, generalship, leadership",JLPT_1 JLPT,xpLjH)jf2X
到達,とうたつ,"reaching, attaining, arrival",JLPT_1 JLPT,H#Flm1MG6>
統治,とうち,"rule, reign, governing",JLPT_1 JLPT,F]R4doym8Q
仕切る,しきる,"to partition, to divide, to mark off",JLPT_1 JLPT,G!$&r|A6Tu
資金,しきん,"funds, capital",JLPT_1 JLPT,l}_f:.$:^S
軸,じく,"axis, stem, shaft",JLPT_1 JLPT,h+9$DC_v-#
しくじる,しくじる,"to fail, to fall through, to blunder",JLPT_1 JLPT,N22-lR<CJ#
仕組,しくみ,"structure, mechanism",JLPT_1 JLPT,zu6.9a/_f(
死刑,しけい,death penalty,JLPT_1 JLPT,d38&><SCHm
湿気る,しける,"to be damp, to be moist",JLPT_1 JLPT,"j<,^YWvyDj"
施行,しこう,"enforcement, operation",JLPT_1 JLPT,MC~*r371(H
思考,しこう,thought,JLPT_1 JLPT,G|{{/)+LPZ
志向,しこう,"intention, aim",JLPT_1 JLPT,O4`+5c5yv}
嗜好,しこう,"taste, liking, preference",JLPT_1 JLPT,z6!>1ULyhO
事項,じこう,"matter(s), item(s), facts",JLPT_1 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,p8bdtFtVNT
時刻表,じこくひょう,"timetable, (train) schedule",JLPT_1 JLPT Intermediate_Japanese_Ln.10 Intermediate_Japanese,Fqowxp!1`}
地獄,じごく,hell,JLPT_1 JLPT,Dm&QxHR(%1
時差,じさ,time difference,JLPT_1 JLPT,AEdcWK:0]/
自在,じざい,"freely, at will",JLPT_1 JLPT,sqc[jw93Mn
視察,しさつ,"inspection, observation",JLPT_1 JLPT,"B,vh!;ocAA"
資産,しさん,"property, fortune, assets",JLPT_1 JLPT,MI@T>IcVHN
支持,しじ,support,JLPT_1 JLPT,oo0YtJF4ck
自主,じしゅ,"independence, autonomy",JLPT_1 JLPT,ARYI~qJT^l
自首,じしゅ,"surrender, give oneself up",JLPT_1 JLPT,qvNf_+tfMc
刺繍,ししゅう,embroidery,JLPT_1 JLPT,w_uSABGrgB
市場,しじょう,(the) market (as a concept),JLPT_1 JLPT,PAheY`kK%!
辞職,じしょく,resignation,JLPT_1 JLPT,pwRmK+}S5n
雫,しずく,drop (of water),JLPT_1 JLPT,q+DG7K-9zr
システム,システム,system,JLPT_1 JLPT,QzGyU%s_=+
沈める,しずめる,"to sink, to submerge",JLPT_1 JLPT,k#([X{>3G.
施設,しせつ,"establishment, facility",JLPT_1 JLPT,NLo.Oj~LZQ
事前,じぜん,"prior, beforehand, in advance",JLPT_1 JLPT,"B`.[5%YoP,"
子息,しそく,(hon.) son,JLPT_1 JLPT,FTUd?vlNr&
持続,じぞく,"continuation, endurance",JLPT_1 JLPT,z!R.0v{_I+
自尊心,じそんしん,"self-respect, conceit",JLPT_1 JLPT,"db,ehs16g5"
慕う,したう,to yearn to adore,JLPT_1 JLPT,Kg^oT02U+h
下心,したごころ,"secret intention, motive",JLPT_1 JLPT,yNAARsc60)
下地,したじ,"groundwork, foundation",JLPT_1 JLPT,C0{8:(@F]r
親しむ,したしむ,"to be intimate with, to befriend",JLPT_1 JLPT,]t:px`?.Z
下調べ,したしらべ,preliminary investigation,JLPT_1 JLPT,DxMjJ:J?n9
愛想,あいそう,sociability,JLPT JLPT_1,D5/lX+C:0I
間柄,あいだがら,relationship,JLPT JLPT_1,r){:>bdZ&g
合間,あいま,interval,JLPT JLPT_1,"JUK537Y{:,"
敢えて,あえて,"dare (to do), venture (to do), challenge (to do)",JLPT JLPT_1,s1!E#AVJt2
仰ぐ,あおぐ,"to look up (to), to respect; to ask for",JLPT JLPT_1,jM1|yl:^{3
垢,あか,"dirt, filth",JLPT JLPT_1,DBMz)Db=eM
赤字,あかじ,"deficit, go in the red",JLPT JLPT_1,HI03WP|@HB
明かす,あかす,to reveal; to stay up,JLPT JLPT_1,KwYk}cvf;4
赤らむ,あからむ,"to become red, to blush",JLPT JLPT_1,j<sn*Q2&fX
上がり,あがり,"ascent; income; completion, stop",JLPT JLPT_1,P4)VsPElC3
諦め,あきらめ,"resignation, reconciliation, consolation",JLPT JLPT_1,t[6Mba+ksr
アクセル,アクセル,(abbr.) accelerator,JLPT JLPT_1,Ne4X+cGeo>
あくどい,あくどい,gaudy vicious,JLPT JLPT_1,lc&@RDrWR_
顎,あご,chin,JLPT JLPT_1,Ptm5MS8ifU
憧れ,あこがれ,"yearning, longing, aspiration",Intermediate_Japanese Intermediate_Japanese_Ln.8 JLPT JLPT_1,xBeDF#=-sz
麻,あさ,hemp,JLPT JLPT_1,w(rcEk/VmK
あざ,あざ,"birthmark, bruise",JLPT JLPT_1,d*;1c9:{uT
浅ましい,あさましい,"shameful, mean, despicable",JLPT JLPT_1,s)pIL-ZA22
欺く,あざむく,to deceive,JLPT JLPT_1,A$ma^<[.oV
鮮やか,あざやか,"vivid, clear",JLPT JLPT_1,NLW7^$tsZW
嘲笑う,あざわらう,"to sneer at, to ridicule",JLPT JLPT_1,JUQ*e7*7@1
悪しからず,あしからず,"don't take me wrong, but..., I'm sorry",JLPT JLPT_1,mzY7to>XD=
味わい,あじわい,"flavor, relish",JLPT JLPT_1,AnF0/M>eGJ
焦る,あせる,"to be in a hurry, to be impatient",JLPT JLPT_1,CQ6a[yufGz
あせる (こえが～),あせる (こえが～),"to fade, to discolor",JLPT JLPT_1,z&GHas=YL$
値,あたい,"value, price, worth",JLPT JLPT_1,npzK5/Lv`K
値する,あたいする,"to be worth, to deserve",JLPT JLPT_1,ft<yLz[qaG
悪化,あっか,"deterioration, worsen",JLPT JLPT_1,sbr2W2n7MW
扱い,あつかい,"treatment, service",JLPT JLPT_1,mENSd|EXrx
呆気ない,あっけない,"not enough, too quick (short, long, etc.)",JLPT JLPT_1,Ia5OpTaxp^
あっさり,あっさり,"easily, readily, quickly",JLPT JLPT_1,oXkv96df2[
斡旋,あっせん,"kind offices, mediation",JLPT JLPT_1,e&lS=AStXV
圧倒,あっとう,"overwhelm, overpower",JLPT JLPT_1,K|Yu^{#OdF
圧迫,あっぱく,"pressure, coercion, oppression",JLPT JLPT_1,lV=]6c^zXy
あつらえる,あつらえる,"to give an order, to place an order",JLPT JLPT_1,w5:fR-]SC?
圧力,あつりょく,"stress, pressure",JLPT JLPT_1,MjVQW+>`YR
当て,あて,expectations; depend,JLPT JLPT_1,jo;`0^*cS-
～宛,～あて,"for…(e.g., In a letter)",JLPT JLPT_1,FnD29QA$}R
当て字,あてじ,"phonetic-equivalent character, substitute character",JLPT JLPT_1,"Q]8,F~AaiU"
跡継ぎ,あとつぎ,"heir, successor",JLPT JLPT_1,FOSj&QueO&
後回し,あとまわし,"putting off, postponing",JLPT JLPT_1,gtJh53r?xb
油絵,あぶらえ,oil painting,JLPT JLPT_1,D+4-`qnb~N
アプローチ,アプローチ,approach (in golf),JLPT JLPT_1,jEr0e9w(yl
あべこべ,あべこべ,"contrary, opposite, inverse",JLPT JLPT_1,"H,+X<T.gD6"
甘える,あまえる,"to behave like a spoiled child, to fawn on",JLPT JLPT_1,Ive+A5(inn
雨具,あまぐ,rain gear,JLPT JLPT_1,I?IUPpQj*?
甘口,あまくち,sweet flavor,JLPT JLPT_1,RiEI$=-[gq
アマチュア,アマチュア,amateur,JLPT JLPT_1,cX1.fT!T=M
網,あみ,net,JLPT JLPT_1,H|d6ZL#<h!
操る,あやつる,"to manipulate, to operate, to pull strings",JLPT JLPT_1,NxyDR}@Pt9
危ぶむ,あやぶむ,"to fear, to have misgivings, to be doubtful",JLPT_1 JLPT,NLhG0QOC$/
あやふや,あやふや,"uncertain, vague, ambiguous",JLPT_1 JLPT,LTY%:.1iV#
過ち,あやまち,"fault, error, indiscretion",JLPT_1 JLPT,tiN`@Or{&y
誤る,あやまる,to make a mistake,JLPT_1 JLPT,y69Q^~B7be
歩み,あゆみ,"step, progress, history",JLPT_1 JLPT,d|SHU+C9ln
歩む,あゆむ,to walk,JLPT_1 JLPT,wd7~%O7i%s
予め,あらかじめ,"in advance, previously",JLPT_1 JLPT,M^Q%nck}}~
荒らす,あらす,to damage; to invade,JLPT_1 JLPT,F`n@R=:)nH
争い,あらそい,"dispute, quarrel, conflict",JLPT_1 JLPT,iM26j%{^}<
改まる,あらたまる,to be renewed; to be formal,JLPT_1 JLPT,POJ?~MwZC;
荒っぽい,あらっぽい,"rough, rude",JLPT_1 JLPT,"b<,B2X1W>,"
アラブ,アラブ,Arab,JLPT_1 JLPT,w?fz6N5_8f
霰,あられ,"hail (e.g., falling ice balls)",JLPT_1 JLPT,l3>xH[yiS~
有り様,ありさま,"state, condition",JLPT_1 JLPT,riAt}Dj+*6
ありのまま,ありのまま,"the truth, as it is, frankly",JLPT_1 JLPT,u#p2]kp|]n
ありふれる,ありふれる,"common, ordinary, routine",JLPT_1 JLPT,L>m1Qj9_w`
アルカリ,アルカリ,alkali,JLPT_1 JLPT,bjn}>(kN_4
アルミ,アルミ,"aluminum (Al, aluminum)",JLPT_1 JLPT,hd2y8v&/eK
アワー,アワー,hour,JLPT_1 JLPT,mk~JH>ZLLt
合わす,あわす,"to join together, to face, to unite",JLPT_1 JLPT,NbeP;-&Q9x
～合せ,～あわせ,in all,JLPT_1 JLPT,txB~izZs$4
アンコール,アンコール,encore,JLPT_1 JLPT,Nor`ur!?#f
暗殺,あんさつ,assassination,JLPT_1 JLPT,k9nuX~0z?!
暗算,あんざん,mental arithmetic,JLPT_1 JLPT,iVkFrF?o$Q
暗示,あんじ,"hint, suggestion",JLPT_1 JLPT,v]TQH!b:3E
案じる,あんじる,"to be anxious, to ponder",JLPT_1 JLPT,A+tw-W2up/
安静,あんせい,rest,JLPT_1 JLPT,m~/57eSA#(
案の定,あんのじょう,"sure enough, as usual",JLPT_1 JLPT,hA}d;?>d]S
いい加減,いいかげん,"random, irresponsible",JLPT_1 JLPT,m&1q/@m2Fo
