expression,reading,meaning,tags,guid
ただ,ただ,free of charge; just (~); only (~),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.9 Genki_Ln.23 Genki,FnqECB)M9z
只,ただ,"free of charge, mere, only",JLPT JLPT_2 JLPT_3,t3-MU5x.ml
唯,ただ,"mere, sole, plain",JLPT JLPT_2 JLPT_3,F%qA~M)1]b
戦い,たたかい,"battle, fight",JLPT JLPT_2 JLPT_3,q9<05fFYz
戦う,たたかう,"to fight, to compete, to battle",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,Bby>Z<O$Cf
叩く,たたく,"to strike, to beat",JLPT JLPT_2 JLPT_3,qn)FIw6-x/
直ちに,ただちに,"at once, immediately",JLPT JLPT_2 JLPT_3,K6vcg?:lAW
畳む,たたむ,to fold (clothes),JLPT JLPT_2 JLPT_3,rkct5mr//(
立ち上がる,たちあがる,to stand up,JLPT JLPT_2 JLPT_3,HlZc:`g<19
立場,たちば,"standpoint, position, situation",JLPT JLPT_2 JLPT_3,m+%3thjJjg
建つ,たつ,"to stand; to be built (v.i.), to erect, to be erected",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,n<i_4fThiw
経つ,たつ,(time) passes,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4,"r,N`cWnW^X"
達する,たっする,"to reach, to get to",JLPT JLPT_2 JLPT_3,wK1Ias[)#c
唯,たった,"only, just",JLPT JLPT_2 JLPT_3,uOH:v;n@##
だって,だって,"but, because, even",JLPT JLPT_2 JLPT_3,EX/P_yzE.A
たっぷり,たっぷり,"full, in plenty, ample",JLPT JLPT_2 JLPT_3,m+yv?z5be0
たとえ,たとえ,"even if, no matter, though",JLPT JLPT_2 JLPT_3,hFX[Llvj7<
谷,たに,valley,JLPT JLPT_2 JLPT_3,hcMe_RS(U*
他人,たにん,"unrelated person, stranger",JLPT JLPT_2 JLPT_3,hCa*aP>NLK
種,たね,seed; material; cause,JLPT JLPT_2 JLPT_3,q$QKyzwhUV
束,たば,"bunch, bundle",JLPT JLPT_2 JLPT_3,HpG5d&jd4^
足袋,たび,Japanese socks (with split toe),JLPT JLPT_2 JLPT_3,bhqtwW<taj
度,たび,counter for occurrences,JLPT JLPT_2 JLPT_3,c~q$.~Py-+
旅,たび,"travel, trip, journey",JLPT JLPT_2 JLPT_3,AP3&ju<[do
たびたび,たびたび,"often, repeatedly, frequently",JLPT JLPT_2 JLPT_3,N_zxk]NfeP
玉,たま,"ball, sphere, coin",JLPT JLPT_2 JLPT_3,kel|c(YKw~
球,たま,"globe, sphere, ball",JLPT JLPT_2 JLPT_3,"IL5}@,L(HU"
弾,たま,"bullet, shot",JLPT JLPT_2 JLPT_3,t`CC/|.iog
偶,たま,"even number, couple, friend",JLPT JLPT_2 JLPT_3,H%.6|y[Mxx
騙す,だます,"to trick, to cheat, to deceive",JLPT JLPT_2 JLPT_3,Lk)a>8:jDg
偶々,たまたま,"unexpectedly, accidentally, by chance",JLPT JLPT_2 JLPT_3,JUx|gK)1.9
たまらない,たまらない,"intolerable, unbearable, unendurable",JLPT JLPT_2 JLPT_3,l`8q_oGHnv
溜まる,たまる,"to collect, to gather, to accumulate",JLPT JLPT_2 JLPT_3,vB$#wF*|#8
黙る,だまる,to be silent,JLPT JLPT_2 JLPT_3,s)emL*qV&)
試し,ためし,"trial, test",JLPT JLPT_2 JLPT_3,qBNYe=mSa8
試す,ためす,"to attempt, to test",JLPT JLPT_2 JLPT_3,OHz{.@pYIY
溜める,ためる,"to accumulate, to collect",JLPT JLPT_2 JLPT_3,I-!#mDL3^x
便り,たより,"news, correspondence, letter",JLPT JLPT_2 JLPT_3,gbz0bmQQdz
頼る,たよる,"to rely on, to have recourse to, to depend on",JLPT JLPT_2 JLPT_3,Cpd=G;du6L
段,だん,"step, stair, grade",JLPT JLPT_2 JLPT_3,CK0>fzUr{x
単位,たんい,"credit (for a course in school); unit, denomination",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.3,ddo&;VY0jx
単語,たんご,word; vocabulary,JLPT JLPT_3 JLPT_2 Genki_Ln.9 Genki,v$Mi}v}l@p
男子,だんし,young man,JLPT JLPT_2 JLPT_3,o|;<c@[|f3
単純,たんじゅん,simplicity,JLPT JLPT_2 JLPT_3,c0+aDZX4Q5
誕生,たんじょう,birth,JLPT JLPT_2 JLPT_3,dP`<<G(e41
ダンス,ダンス,dance,JLPT JLPT_2 JLPT_3,euR|T?GwM~
団体,だんたい,"organization, association",JLPT JLPT_2 JLPT_3,N[4TY72XQk
担当,たんとう,(in) charge,JLPT JLPT_2 JLPT_3,eVQE*ebssb
単なる,たんなる,"mere, simple, sheer",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15,bCE(TsI6rY
単に,たんに,"simply, merely",JLPT JLPT_2 JLPT_3,ndj9zxLbCH
地,ち,earth,JLPT JLPT_2 JLPT_3,o?b;2k}iDx
地位,ちい,"(social) position, status",JLPT JLPT_2 JLPT_3,PA:U(:c/cc
地域,ちいき,"area, region",JLPT JLPT_2 JLPT_3,kp_^FvzmU=
チーズ,チーズ,cheese,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.9,v`l$a/$V*R
チーム,チーム,team,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,zOpx4Q5dSu
知恵,ちえ,"wisdom, wit, intelligence",JLPT JLPT_2 JLPT_3,jp9hTe)yc?
地下,ちか,"basement, underground",JLPT JLPT_2 JLPT_3,I;*P_Q7^ak
違い,ちがい,"difference, discrepancy",Genki_Ln.17 JLPT JLPT_3 JLPT_2 Genki,E&4b+:J$~A
違いない,ちがいない,"(phrase) sure, no mistaking it, for certain",JLPT JLPT_2 JLPT_3,hLl(I;+k]7
近頃,ちかごろ,"lately, recently, nowadays",JLPT JLPT_2 JLPT_3,f(L:7>]T]*
地球,ちきゅう,the earth,JLPT JLPT_2 JLPT_3,qL[iG:?A.4
地区,ちく,"district, section",JLPT JLPT_2 JLPT_3,f^*Mzp$yP!
遅刻,ちこく,"lateness, late coming",JLPT JLPT_2 JLPT_3,BI&hsIsXx!
知事,ちじ,prefectural governor,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4,ISq?4C~q1c
知識,ちしき,"knowledge, information",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,JB`8NU-%cx
父親,ちちおや,father,JLPT JLPT_2 JLPT_3,x^b@}}_x/I
知能,ちのう,"intelligence, brains",JLPT JLPT_2 JLPT_3,s0*$SOLx]G
地平線,ちへいせん,horizon,JLPT JLPT_2 JLPT_3,K*ilXC|Xu$
地方,ちほう,"area, locality, region",JLPT JLPT_2 JLPT_3,"z)]^*l}=r,"
茶,ちゃ,tea,JLPT JLPT_2 JLPT_3,"fMCQ,=~B@s"
チャンス,チャンス,"chance, opportunity",JLPT JLPT_2 JLPT_3,m8a~R)2L&s
ちゃんと,ちゃんと,"perfectly, properly, exactly",JLPT JLPT_2 JLPT_3,fb]dH3uhx1
中,ちゅう,"inside, middle, among",JLPT JLPT_2 JLPT_3,giNr]3xbMq
注,ちゅう,"annotation, explanatory note",JLPT JLPT_2 JLPT_3,ewit4l?.v2
中央,ちゅうおう,"central, center, middle",JLPT JLPT_2 JLPT_3,hbJS=^3J3d
中学,ちゅうがく,"middle school, junior high school",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,BDc+1/~Gst
中古,ちゅうこ,"used, second-hand",JLPT JLPT_2 JLPT_3,oGNXy5VYfH
中止,ちゅうし,"suspension, stoppage, discontinuance",JLPT JLPT_2 JLPT_3,blGv@A}r>*
駐車,ちゅうしゃ,"parking (e.g., car)",JLPT JLPT_2 JLPT_3,r:>>eJ5z0v
昼食,ちゅうしょく,lunch (same as 昼ご飯 (ひるごはん)),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.6,Ce&bm$.+x}
中心,ちゅうしん,"center, core",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,qN$B1x]6v4
注目,ちゅうもく,"notice, attention, observation",JLPT JLPT_2 JLPT_3,D//womH([Q
注文,ちゅうもん,"order, request",JLPT JLPT_2 JLPT_3,"s6G1Y@{fM,"
長期,ちょうき,long time period,JLPT JLPT_2 JLPT_3,c8O%1yU]YR
調査,ちょうさ,survey; investigation,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,d$M#lyGTF?
調子,ちょうし,"condition, state, tune, tone",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,"d]P8,Fg)ha"
頂上,ちょうじょう,"top, summit, peak",JLPT JLPT_2 JLPT_3,dQdf#E1ni7
ちょうだい,ちょうだい,-- colloquial form of ください; typically used by children or women --,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,o/CK30c)[2
貯金,ちょきん,(bank) savings,JLPT JLPT_2 JLPT_3,Qk=_]>V~E6
直接,ちょくせつ,"direct, immediate, firsthand",JLPT JLPT_2 JLPT_3,s&G:wJLBgj
著者,ちょしゃ,"author, writer",JLPT JLPT_2 JLPT_3,f3<v-734W$
散らす,ちらす,"to scatter, to disperse, to distribute",JLPT JLPT_2 JLPT_3,vw$z+tJyr%
散る,ちる,"to fall, to scatter (e.g., blossoms)",JLPT JLPT_2 JLPT_3,J2:m]+werC
遂に,ついに,"finally, at last",JLPT JLPT_2 JLPT_3,nxB*ZCg|Xk
通過,つうか,"passage through, passing",JLPT JLPT_2 JLPT_3,ph$_=yR?BI
通貨,つうか,currency,JLPT JLPT_2 JLPT_3,/j4TmH~2}
通学,つうがく,commuting to school,JLPT JLPT_2 JLPT_3,J:l]_|3w@r
通勤,つうきん,commuting to work,JLPT JLPT_2 JLPT_3,e/9Ql]v_wl
通行,つうこう,"passage, passing",JLPT JLPT_2 JLPT_3,c^6[uEL+8F
通じる,つうじる,"to run to, to lead to, to communicate",JLPT JLPT_2 JLPT_3,t0;rVhq2PA
通信,つうしん,"correspondence, communications",JLPT JLPT_2 JLPT_3,jbQzL}efHR
通訳,つうやく,interpretation; interpreter,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,A:!.K&=/gb
捕まる,つかまる,to be arrested; to be caught,JLPT JLPT_3 JLPT_2 Genki Genki_Ln.21,zje2ssH%h&
掴む,つかむ,"to seize, to catch, to grasp",JLPT JLPT_2 JLPT_3,AX[XflD{[A
疲れ,つかれ,"tiredness, fatigue",JLPT JLPT_2 JLPT_3,il1GiN=]{4
付き合い,つきあい,socialization; friendship; association,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,y]4O/.LN};
付合う,つきあう,"to associate with, to keep company with, to get on with",JLPT JLPT_2 JLPT_3,comK`lsMXR
次々,つぎつぎ,"in succession, one by one",JLPT JLPT_2 JLPT_3,tMy_Cz-rgH
付く,つく,"to adjoin, to be attached, to adhere",JLPT JLPT_2 JLPT_3,CCTf>ERIuq
就く,つく,"to settle in (place), to take (seat position), to study (under teacher)",JLPT JLPT_2 JLPT_3,f$o&/[vj_J
突く,つく,"to thrust, to strike; to poke",JLPT JLPT_2 JLPT_3,deUV5De}4o
次ぐ,つぐ,"to rank next to, to come after",JLPT JLPT_2 JLPT_3,lPJSJa%iEy
注ぐ,つぐ,to pour (into),JLPT JLPT_2 JLPT_3,H]>=HALt|h
付ける,つける,"to attach, to join, to add",JLPT JLPT_2 JLPT_3,COK~n$@s;+
着ける,つける,"to put on, to wear; to draw up",JLPT JLPT_2 JLPT_3,xK/@QFUs`+
伝わる,つたわる,"to be handed down, to be transmitted",JLPT JLPT_2 JLPT_3,I(SdOHy)n4
土,つち,"earth, soil",JLPT JLPT_2 JLPT_3,b0C;E+y*OO
続き,つづき,"sequel, continuation",JLPT JLPT_2 JLPT_3,DOx[F]Tq]~
包み,つつみ,"bundle, package",JLPT JLPT_2 JLPT_3,"A$,U3V5z/a"
勤め,つとめ,"work, employment",JLPT JLPT_2 JLPT_3,jyI}</P9|V
務め,つとめ,duty,JLPT JLPT_2 JLPT_3,HBnD=Z&jL.
繋がる,つながる,"to be connected to, to be related to",JLPT JLPT_2 JLPT_3,o>5Zj80/>t
繋ぐ,つなぐ,"to tie, to fasten, to connect",JLPT JLPT_2 JLPT_3,dvYDG|g:)z
繋げる,つなげる,to connect,JLPT JLPT_2 JLPT_3,CaP($Be11=
常に,つねに,always (same as いつも) (written expression),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,"bxwo]l,au."
翼,つばさ,wings,JLPT JLPT_2 JLPT_3,h7J%]@@_.i
つまり,つまり,namely; in other words; in short,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.2,Qct:$c#r&I
罪,つみ,"crime, fault, indiscretion",JLPT JLPT_2 JLPT_3,MgWjvX`Yu]
積む,つむ,"to pile up, to stack",JLPT JLPT_2 JLPT_3,"j$?]*}X8^,"
詰める,つめる,"to pack, to shorten, to work out (details)",JLPT JLPT_2 JLPT_3,r`t;z%W._9
積もる,つもる,to pile up,JLPT JLPT_2 JLPT_3,B|7C=u@tnY
梅雨,つゆ,rainy season,JLPT JLPT_2 JLPT_3,Kq1aO&o3e~
辛い,つらい,"painful, heart-breaking",JLPT JLPT_2 JLPT_3,x#3!zMZ{Ua
釣,つり,fishing,JLPT JLPT_2 JLPT_3,hp*Ne3T*|9
連れ,つれ,"companion, company",JLPT JLPT_2 JLPT_3,"M#vEpHbV,1"
出,で,"outflow, coming (going) out, graduate (of)",JLPT JLPT_2 JLPT_3,w{EtNFmA(5
出会い,であい,"meeting, rendezvous, encounter",JLPT JLPT_2 JLPT_3,d]*3#}qvAo
出合い,であい,an encounter,JLPT JLPT_2 JLPT_3,NNhd{.G%>}
出会う,であう,"to meet by chance, to come across, to happen to encounter",JLPT JLPT_2 JLPT_3,OTct<~-|UE
提案,ていあん,"proposal, proposition, suggestion",JLPT JLPT_2 JLPT_3,"iGm7,)MoHt"
定期,ていき,fixed term,JLPT JLPT_2 JLPT_3,A!sHO/~:s^
抵抗,ていこう,"resistance, opposition",JLPT JLPT_2 JLPT_3,N(w.Tb~N=E
提出,ていしゅつ,"presentation, submission, filing",JLPT JLPT_2 JLPT_3,_gNbOk8-6
停電,ていでん,failure of electricity,JLPT JLPT_2 JLPT_3,H}DrQpl/{h
程度,ていど,"degree, amount, level",JLPT JLPT_2 JLPT_3,F`R&X?&TVu
停留所,ていりゅうじょ,bus or tram stop,JLPT JLPT_2 JLPT_3,Awx`muH^bu
デート,デート,date (in the sense of 'social engagement' only),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5 Genki_Ln.3 Genki,OE9g6(Wr!Q
敵,てき,"enemy, rival",JLPT JLPT_2 JLPT_3,Ea+9Js(Fd+
出来事,できごと,"incident happening, event",JLPT JLPT_2 JLPT_3,jSaj(o[]4Q
適する,てきする,"to fit, to suit",JLPT JLPT_2 JLPT_3,BBp^;rnN&Z
適切,てきせつ,"appropriate, adequate, relevance",JLPT JLPT_2 JLPT_3,GJ78SM<nAC
適度,てきど,moderate,JLPT JLPT_2 JLPT_3,"P,Aa?trXr^"
適用,てきよう,applying,JLPT JLPT_2 JLPT_3,F[1:.C?p}A
できれば,できれば,if possible…,JLPT JLPT_2 JLPT_3,Nl1_P@+[2J
手品,てじな,"conjuring trick, magic",JLPT JLPT_2 JLPT_3,Bmip}Vg}I5
ですから,ですから,therefore,JLPT JLPT_2 JLPT_3,Jo!p#Qfr#o
鉄,てつ,iron,JLPT JLPT_2 JLPT_3,u7QQ@g<pTi
哲学,てつがく,philosophy,JLPT JLPT_2 JLPT_3,w4;9Z6RDj*
手伝い,てつだい,"help, helper, assistant",JLPT JLPT_2 JLPT_3,KsJJ=HC*D~
徹底,てってい,"thoroughness, completeness",JLPT JLPT_2 JLPT_3,u^FH5{m=7A
鉄道,てつどう,railway; railroad,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,fH8D~mT1*!
徹夜,てつや,"staying up all night, sleepless night",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,"Lx.`K,!_&%"
手間,てま,"time, labor",JLPT JLPT_2 JLPT_3,zh##v%wLiw
デモ,デモ,"demo, demonstration",JLPT JLPT_2 JLPT_3,zxldW(*v39
典型,てんけい,"type, pattern, archetypal",JLPT JLPT_2 JLPT_3,b#]l?Jh5h
天候,てんこう,weather,JLPT JLPT_2 JLPT_3,Du(D%o0?(h
電子,でんし,electron; electronic,JLPT JLPT_2 JLPT_3,KF~X[<t._6
テント,テント,tent,JLPT JLPT_2 JLPT_3,C+]@`|c9$-
伝統,でんとう,"tradition, convention",JLPT JLPT_2 JLPT_3,b?a#:(nI:=
天然,てんねん,"nature, spontaneity",JLPT JLPT_2 JLPT_3,mJ@k+Q+jCj
問い,とい,"question, query",JLPT JLPT_2 JLPT_3,qN5[}C*k;Z
党,とう,party (political),JLPT JLPT_2 JLPT_3,CwN*@P-oun
塔,とう,"tower, pagoda",JLPT JLPT_2 JLPT_3,K]pA87hQ2g
答案,とうあん,"examination paper, examination script",JLPT JLPT_2 JLPT_3,MoK&)Fu]bx
同一,どういつ,"identity, sameness, similarity",JLPT JLPT_2 JLPT_3,l<daK{7I?K
銅貨,どうか,copper coin,JLPT JLPT_2 JLPT_3,v?#F}bohO.
当時,とうじ,"at that time, in those days (same as そのころ)",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,cAqI6F$%jo
動詞,どうし,verb,JLPT JLPT_2 JLPT_3,Jt^|GpM7=V
同時,どうじ,"simultaneous(ly), same time",JLPT JLPT_2 JLPT_3,yvg^A$k^a|
どうしても,どうしても,"at any cost, no matter what, no matter how hard one tries",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,u>t|EJmDdT
どうぞよろしく,どうぞよろしく,pleased to meet you,JLPT JLPT_2 JLPT_3,k:&n.w>9]!
到着,とうちゃく,arrival,JLPT JLPT_2 JLPT_3,i)aR;Wlc03
道徳,どうとく,morals,JLPT JLPT_2 JLPT_3,F<|nkQy)11
投票,とうひょう,"voting, poll",JLPT JLPT_2 JLPT_3,NlT[;z*wrK
東洋,とうよう,Orient,JLPT JLPT_2 JLPT_3,kzZ}UECtrI
同様,どうよう,"identical, same (kind), like",JLPT JLPT_2 JLPT_3,w[nqm0x.)$
童謡,どうよう,"children's song, nursery rhyme",JLPT JLPT_2 JLPT_3,pW$[md&UnE
同僚,どうりょう,colleague; co-worker,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.6 Genki Genki_Ln.21,Ra.t5JBS3r
道路,どうろ,road,JLPT JLPT_2 JLPT_3,zy.8&725kR
通す,とおす,"to let pass, to overlook, to continue",JLPT JLPT_2 JLPT_3,iHbDjUw`ah
通り過ぎる,とおりすぎる,"to pass, to pass through",JLPT JLPT_2 JLPT_3,n%iou*]&!6
都会,とかい,city,JLPT JLPT_2 JLPT_3,p*_|WF)kYy
溶く,とく,to dissolve (paint),JLPT JLPT_2 JLPT_3,M1t!(0fZzF
解く,とく,"to unfasten; answer, solve",JLPT JLPT_2 JLPT_3,b.j;M[.:j7
退く,どく,"to retreat, to recede, to withdraw",JLPT JLPT_2 JLPT_3,c$$~C+pfb}
毒,どく,"poison, toxicant",JLPT JLPT_2 JLPT_3,DARItH3te]
得意,とくい,"pride, triumph, prosperity",JLPT JLPT_2 JLPT_3,w<S{;~)l0:
読書,どくしょ,reading,JLPT JLPT_2 JLPT_3,F6~L<UDvE+
独身,どくしん,"single, unmarried",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,img~a/~?x<
特徴,とくちょう,characteristic(s); feature(s); trait(s),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,dd#*-FyzHW
特長,とくちょう,"forte, merit",JLPT JLPT_2 JLPT_3,e_t7Cd~09D
独特,どくとく,"peculiarity, uniqueness, characteristic",JLPT JLPT_2 JLPT_3,"hWn,<pPOA"
独立,どくりつ,"independence (e.g., Ind. Day), self-support",JLPT JLPT_2 JLPT_3,wgVbY)l!G:
溶ける,とける,"to melt, to thaw, to dissolve",JLPT JLPT_2 JLPT_3,Go3eNt+^C%
解ける,とける,"to come untied, to come apart",JLPT JLPT_2 JLPT_3,E_4w+LM=cF
どこか,どこか,"somewhere, anywhere",JLPT JLPT_2 JLPT_3,n<7QA|Q%GZ
ところが,ところが,"however, while, even if",JLPT JLPT_2 JLPT_3,m-8$vGofT(
ところで,ところで,by the way; even if,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,yzfKCn.aBb
登山,とざん,mountain-climbing,JLPT JLPT_2 JLPT_3,N-%3i1PqFk
都市,とし,"town, city, urban",JLPT JLPT_2 JLPT_3,tNXI!+#v:`
年月,としつき,months and years,JLPT JLPT_2 JLPT_3,b%`/I;RJ$^
図書,としょ,books,JLPT JLPT_2 JLPT_3,e>Nm^AgJ])
年寄,としより,"old people, the aged",JLPT JLPT_2 JLPT_3,dH(n+sRgp{
閉じる,とじる,"to close (e.g., book, eyes), to shut",JLPT JLPT_2 JLPT_3,JWs?hJ:*yD
途端,とたん,"just (now, at the moment, etc.)",JLPT JLPT_2 JLPT_3,hC>h/uXgyk
土地,とち,"plot of land, lot, soil",JLPT JLPT_2 JLPT_3,d;>FkWx>zj
突然,とつぜん,"abruptly, suddenly, unexpectedly",JLPT JLPT_2 JLPT_3,u9EG(SkQ{j
トップ,トップ,top,JLPT JLPT_2 JLPT_3,q]>Jr![.(N
届く,とどく,to reach,JLPT JLPT_2 JLPT_3,e?<7!g}yZ;
とにかく,とにかく,"anyhow, at any rate, anyway",JLPT JLPT_3 JLPT_2 Genki Genki_Ln.21,im{&K_@wV
飛ばす,とばす,"to skip over, to omit",JLPT JLPT_2 JLPT_3,Hs}AOgVJU~
飛び出す,とびだす,"to jump out, to rush out, to fly out",JLPT JLPT_2 JLPT_3,jD`AkcS%la
留める,とめる,"to fasten, to turn off, to detain",JLPT JLPT_2 JLPT_3,EluezN4]RV
泊める,とめる,to have someone stay (over night) (v.t.),JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,sr$3#;WnNi
友,とも,"friend, companion, pal",JLPT JLPT_2 JLPT_3,I(06/Hp@B7
共に,ともに,"sharing with, participate in",JLPT JLPT_2 JLPT_3,J&blXp45W[
虎,とら,tiger,JLPT JLPT_2 JLPT_3,q3*!nq{_pc
ドライブ,ドライブ,"drive, driving",JLPT Genki_Ln.11 JLPT_3 JLPT_2 Genki,"I,~F.X8Z8F"
トラック,トラック,truck; (running) track,JLPT JLPT_2 JLPT_3,q*_SbJJ@!!
ドラマ,ドラマ,drama,JLPT JLPT_2 JLPT_3,mL~N]Bfwf}
トランプ,トランプ,playing cards (lit: trump),JLPT JLPT_2 JLPT_3,m&n=U!*VAu
取り上げる,とりあげる,"to take up, to pick up; to confiscate",JLPT JLPT_2 JLPT_3,hUa->MmssI
努力,どりょく,"great effort, exertion, endeavor",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,P$}d5=b$SY
トレーニング,トレーニング,training,JLPT JLPT_2 JLPT_3,h-6r=v)@/P
ドレス,ドレス,dress,JLPT JLPT_2 JLPT_3,wj.H_PUH[6
取れる,とれる,"to come off, to be taken off",JLPT JLPT_2 JLPT_3,Hw{&qvpk7n
泥,どろ,mud,JLPT JLPT_2 JLPT_3,d(Q$9Oy/;r
トン,トン,ton (1000 lbs.),JLPT JLPT_2 JLPT_3,c$BFN)`=lz
とんでもない,とんでもない,"outrageous, No way!",JLPT JLPT_2 JLPT_3,bl*lVwAn^S
どんなに,どんなに,"how, how much",JLPT JLPT_2 JLPT_3,AecyZ~s0IY
トンネル,トンネル,tunnel,JLPT JLPT_2 JLPT_3,"gyvzV/QL,O"
名,な,"name, reputation",JLPT JLPT_2 JLPT_3,O0j|#CZ{DW
内容,ないよう,"subject, contents, detail",JLPT JLPT_2 JLPT_3,i{JT|O:vZ0
なお,なお,"still, yet",JLPT JLPT_2 JLPT_3,x$e]XDdzMn
仲,なか,"relation, relationship",JLPT JLPT_2 JLPT_3,x6DIm?q|TP
流す,ながす,"to drain, to float, to shed (e.g., blood, tears)",JLPT JLPT_2 JLPT_3,b9+3bd5x%g
半ば,なかば,"middle, halfway",JLPT JLPT_2 JLPT_3,m<2jyxDj3g
仲間,なかま,"company, fellow, colleague, associate",JLPT JLPT_2 JLPT_3,O~m#4j_48)
中身,なかみ,content(s); substance,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,J`BoSI)KdS
中味,なかみ,"contents, interior, filling",JLPT JLPT_2 JLPT_3,iXe{m_#VVd
眺め,ながめ,scene; view; prospect; outlook,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,q7BF&&<kDs
眺める,ながめる,"to view, to gaze at",JLPT JLPT_2 JLPT_3,Jux]l79hU7
流れ,ながれ,"stream, current",JLPT JLPT_2 JLPT_3,d.aR+yRU]C
流れる,ながれる,"to flow, to be washed away",JLPT JLPT_2 JLPT_3,L(]6kjxkO5
亡くす,なくす,to lose someone,JLPT JLPT_2 JLPT_3,KL@%|R=4Tw
殴る,なぐる,to strike; to hit; to punch,JLPT JLPT_3 JLPT_2 Genki Genki_Ln.21,eS]UZnH]O8
無し,なし,without,JLPT JLPT_2 JLPT_3,tUofx+jM%K
なぜなら,なぜなら,because,JLPT JLPT_2 JLPT_3,H{Gk:ou^*M
謎,なぞ,"riddle, puzzle, enigma",JLPT JLPT_2 JLPT_3,"NDO,I}[;_1"
納得,なっとく,"consent, assent, understanding",JLPT JLPT_2 JLPT_3,JuwJ4CGSR`
何か,なにか,something,JLPT JLPT_3 JLPT_2 Genki_Ln.8 Genki,j.C?;uY)C5
なにも,なにも,nothing,JLPT JLPT_2 JLPT_3,MXWN];^p1V
鍋,なべ,"saucepan, pot",JLPT JLPT_2 JLPT_3,mwf<LRd<l+
生,なま,"raw, unprocessed",JLPT JLPT_2 JLPT_3,r*Fk8g)/r@
怠ける,なまける,"to be idle, to neglect",JLPT JLPT_2 JLPT_3,"yx?2EFwB,]"
波,なみ,wave,JLPT JLPT_2 JLPT_3,pN{_T4/c^1
涙,なみだ,tear,JLPT JLPT_2 JLPT_3,oRUb;($Ghp
悩む,なやむ,"to agonize, to be troubled",JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,bu-LsE_(B1
鳴らす,ならす,"to ring, to sound",JLPT JLPT_2 JLPT_3,i97JG)YBV+
為る,なる,"to change, to be of use, to reach to",JLPT JLPT_2 JLPT_3,bNL#{T]zX=
生る,なる,to bear fruit,JLPT JLPT_2 JLPT_3,L4foi?c6%U
馴れる,なれる,"to become domesticated, to become tame",JLPT JLPT_2 JLPT_3,ol(4_S7K{0
縄,なわ,rope,JLPT JLPT_2 JLPT_3,n`oE5IcC;2
何で,なんで,"Why, What for",JLPT JLPT_2 JLPT_3,HqNM3@mEGg
何でも,なんでも,"by all means, everything",JLPT JLPT_2 JLPT_3,KLOu@z)~5u
何とか,なんとか,"somehow, anyhow, one way or another",JLPT JLPT_2 JLPT_3,PsxfE&mMV)
